,id,name,hair,birth_date,race_result,debut_weight,sales_price,relatives
603,2015101633,ムーンチャイム,栗毛,2015/3/19,1-1-1-0,440.0,,ツリーチャイム、ベルリンガー
604,2015105974,ライラックカラー,黒鹿毛,2015/2/23,1-0-0-2,462.0,4320,ファインドミー、リセット
605,2015104937,ヴェルテアシャフト,鹿毛,2015/3/4,1-0-0-2,492.0,,ジークカイザー、Yoshida
606,2015103677,モリトユウブ,鹿毛,2015/3/14,1-0-1-8,476.0,1296,ウイントリニティー、レコパンパール
607,2015104999,パンコミード,黒鹿毛,2015/2/2,1-0-1-2,520.0,,ラブリーデイ、キングジャズ
608,2015105783,アスタービーナス,鹿毛,2015/2/16,0-2-3-2,404.0,,アクロバットラン、ベアフットレディの2016
609,2015105199,ニシノオリーブ,青毛,2015/3/4,1-1-0-7,456.0,,キセキノキミヨ、ペイシャパシャ
610,2015104066,ノーザンクリス,芦毛,2015/2/4,0-2-1-4,504.0,2916,ヤップヤップヤップ
611,2015101024,ショウナンマリブ,芦毛,2015/3/24,0-2-2-5,450.0,2592,ブライトクォーツ、マウロア
612,2015105581,セグレートシチー,栗毛,2015/5/5,1-1-1-4,484.0,,アイオロス
613,2015102621,ツーエムアリエス,鹿毛,2015/4/13,1-1-1-4,476.0,1296,ウインガナッシュ、プラリネの2017
614,2015101120,トーセンスティール,鹿毛,2015/4/26,1-1-1-2,510.0,,スプリングフット、ワンダフルブルー
615,2015100384,ドヒョウギワ,栗毛,2015/4/18,1-1-1-2,508.0,648,テイエムボンドン、サクセスブリッツ
616,2015100018,ドラセナ,黒鹿毛,2015/3/14,1-1-0-2,478.0,1836,アドマイヤラックの2014、トーセンジェロニモ
617,2015109079,ナスノカツラ,黒鹿毛,2015/5/10,1-0-1-3,452.0,,ナスノセイカン、ナスノアオバ
618,2015103145,ナムラムツゴロー,栗毛,2015/3/14,1-1-1-3,488.0,,ナムラヘイハチロー、ナムラチヨガミ
619,2015105911,ピッパ,栗毛,2015/3/31,1-1-1-4,462.0,,ロングマリアベール、ミアフィリア
620,2015110083,ベストマイウェイ,鹿毛,2015/3/7,1-1-1-3,520.0,,
621,2015104809,ムーランナヴァン,鹿毛,2015/1/24,1-0-1-3,420.0,,アンクルテイオウ、シュペトレーゼの2017
622,2015104917,ラクロアクリスエス,鹿毛,2015/2/17,1-1-1-3,498.0,,ペタルーダ、ハイレイヤーの2017
623,2015103488,シゲルシイタケ,鹿毛,2015/4/11,1-1-0-6,468.0,,シゲルナマハゲ、シゲルジャガー
624,2015102341,デニストン,鹿毛,2015/2/22,4-3-2-6,478.0,,ブルーガーディアン、ステラポラーレ
625,2015105003,ムーンライトナイト,鹿毛,2015/2/27,1-0-1-3,440.0,,ポーレンの2012、トレジャーハンター
626,2015103214,サンドスピーダー,鹿毛,2015/4/23,3-1-2-4,458.0,,スプリングパリオ、スプリングアース
627,2015100648,ヒダルマ,鹿毛,2015/5/30,0-0-3-11,456.0,756,ミトノグラス、ミヤコデラックス
628,2015103041,ノブイチ,黒鹿毛,2015/5/29,7-4-0-2,456.0,756,ドゥーカ、キングロンシャープ
629,2015100400,イッツマイターン,鹿毛,2015/3/18,1-1-0-4,498.0,313,ワールドハーモニー、トラストマティーニ
630,2015106136,ケイココサージュ,芦毛,2015/3/23,0-2-2-5,440.0,378,サーストンコラルド、ホッコーゼニト
631,2015100952,クォーターバック,黒鹿毛,2015/4/11,1-0-1-4,456.0,820,クラウンミネリ、アラミテタノネ
632,2015100311,グランデミノル,鹿毛,2015/2/4,1-0-1-7,478.0,,フミノメモリー、ジョリガーニャント
633,2015104476,サトノシリウス,鹿毛,2015/3/8,1-1-0-2,474.0,,サウスオブボーダー、シャドウマリア
634,2015101402,サンライズフルメン,栗毛,2015/3/9,1-1-0-3,512.0,,ランウェイワルツ、サンライズバロン
635,2015104514,バットオールソー,栗毛,2015/5/13,0-2-3-3,444.0,2214,ブロンドヒロインの2016、ブロンドヒロインの2017
636,2015100163,フセノラン,栗毛,2015/3/1,3-3-0-3,462.0,,ホウオウファースト、ジェイジーノ
637,2015101286,エンゲージリング,芦毛,2015/4/25,1-1-0-1,472.0,388,アンチャーテッド、プロポーズギフトの2013
638,2015103167,イチネンプリンス,黒鹿毛,2015/3/6,1-0-2-7,448.0,972,エイドローン、ブラックアマゾン
639,2015104463,エクレアハンター,黒鹿毛,2015/2/8,1-1-0-4,440.0,4212,ターゲットマシン、ミッキーハンター
640,2015105520,ガウラミディ,栗毛,2015/3/7,1-0-0-11,486.0,,シュプリームゾーン、シャンディロメラ
641,2015104743,ギャラッド,鹿毛,2015/4/30,1-0-2-1,470.0,,メテオライト、コメットシーカー
642,2015104603,コウギョウブライト,芦毛,2015/3/5,1-0-2-3,464.0,2700,プリンセスメモリー、グリサージュ
643,2015100695,コスモフォーミュラ,黒鹿毛,2015/2/13,1-0-2-4,470.0,,コスモハヤテ、コスモコルデスの2017
644,2015103326,シナモンフレイバー,鹿毛,2015/5/24,1-0-0-2,490.0,1836,ダンツキッスイ、ウインバンディエラ
645,2015103057,ダイアトニック,鹿毛,2015/5/12,1-0-0-1,468.0,3240,レオプライム、コンコード
646,2015103247,ドラグーンシチー,鹿毛,2015/4/20,1-0-2-2,482.0,,ワンダラーズ、ラモンターニュ
647,2015102853,ナイスドゥ,栗毛,2015/4/2,0-3-1-1,424.0,,ティーエスナイン、ティーエスギムレ
648,2015105197,ニシノマメフク,鹿毛,2015/2/10,0-3-1-0,474.0,,ニシノジャブラニ、ニシノレイラ
649,2015103495,ノーブルバルカン,鹿毛,2015/5/14,1-0-0-5,444.0,378,ワンダーリーデル、ケイツーミネルバ
650,2015105508,リリープリンセス,黒鹿毛,2015/2/22,0-2-1-6,452.0,907,ホクレアポパイ、ツーエムレジェンド
651,2015104014,ピカピカ,鹿毛,2015/5/2,1-0-1-5,480.0,162,ピナクルズ、ダイヤモンドベリー
652,2015104650,アントルシャ,鹿毛,2015/1/27,1-0-0-4,436.0,,タイセイモナーク、アソルータの2017
653,2015104246,エアシンフォニー,鹿毛,2015/4/21,1-0-0-2,466.0,,エアシェイディ、エアメサイア
654,2015104426,デルマアブサン,鹿毛,2015/2/21,1-1-0-4,462.0,,セイイーグル、ルガノスター
655,2015103673,トンボイ,栗毛,2015/3/31,1-0-0-4,422.0,432,サウンドウィケット、ショウナンバディー
656,2015103357,メイショウドウドウ,黒鹿毛,2015/3/5,1-1-0-5,472.0,,メイショウタマカゼ、メイショウビザン
657,2015104502,ラルムドール,鹿毛,2015/4/1,1-0-0-2,512.0,,ロジキセキ、フラムドールの2017
658,2015105058,ランスマン,鹿毛,2015/1/27,1-0-0-3,550.0,,スパイラルアップ、アップカレント
659,2015104177,レゲンダアウレア,栗毛,2015/2/9,1-0-0-3,420.0,,ブランシェット
660,2015104816,ヴェルトゥアル,鹿毛,2015/1/19,1-0-0-2,470.0,,モンドインテロ、セダブリランテス
661,2015103959,モリノラスボス,鹿毛,2015/4/20,3-2-0-7,506.0,,モリノビーナス、ヤマイチジャスミンの2017
662,2015106192,アスカリアン,黒鹿毛,2015/4/15,1-1-0-1,,,バスタータイプ、ダンディーレイ
663,2015103475,エンパイアミライ,黒鹿毛,2015/4/15,1-2-0-2,490.0,,サンライズチャージ、ペイシャスプリング
664,2015110078,コパノキッキング,黒鹿毛,2015/3/7,1-1-0-0,462.0,,
665,2015103279,フェールデュビアン,鹿毛,2015/3/26,1-0-1-1,460.0,,グランジュテ、ポワソンダブリル
666,2015104357,プリンセスノンコ,栗毛,2015/2/28,1-0-0-1,458.0,,ダイワダグラス、シーニーンガールの2017
667,2015104767,プレシャスリーフ,栗毛,2015/3/23,1-0-1-2,444.0,,イベリスリーフ、クローバーリーフの2017
668,2015104336,マイントラウム,鹿毛,2015/4/15,1-1-0-1,490.0,,マインシャッツ、ザッツアマイン
669,2015102604,ワイルドシング,黒鹿毛,2015/4/20,1-0-1-3,448.0,918,ピサノジュバン、トウケイウイン
670,2015105088,ヴォウジラール,鹿毛,2015/5/5,1-0-1-2,500.0,,アドマイヤジャガー、アドマイヤパーシア
671,2015101054,バルトフォンテン,栗毛,2015/5/6,0-3-0-3,500.0,,スイフトフォンテン、プラチナディスク
672,2015105028,ロングランメーカー,鹿毛,2015/2/12,0-2-2-1,510.0,,ミッキークイーン、トーセンマタコイヤ
673,2015102741,ロードトレジャー,鹿毛,2015/4/11,1-0-0-7,464.0,,ロードクエスト、ヴァルツァー
674,2015106372,アーヒラ,芦毛,2015/4/12,1-0-1-7,432.0,216,エイシンムーラン、エイシンイヒラニ
675,2015100318,アルクトス,鹿毛,2015/5/2,1-1-0-1,518.0,2052,キタノカイキョウ、ヒノクニノオンナ
676,2015110086,エアアルマス,鹿毛,2015/5/6,1-1-0-1,466.0,,
677,2015109048,カシノクオーレ,鹿毛,2015/4/24,1-0-1-7,440.0,140,キョウエイラムセス、キョウエイワイルド
678,2015103267,カッパツハッチ,鹿毛,2015/5/12,2-1-0-1,456.0,,タツミリュウ、シラヤマヒメ
679,2015106289,キクノウェスター,鹿毛,2015/4/2,1-1-0-0,496.0,1350,カズノテナンゴ、キセキノチャンス
680,2015104923,キューグレーダー,栗毛,2015/2/13,1-2-0-0,508.0,,バグダッドカフェの2014
681,2015104402,クードロア,鹿毛,2015/2/16,1-1-0-0,434.0,,アルバタックス、ツルマルスピリット
682,2015104797,グロンディオーズ,黒鹿毛,2015/4/10,1-0-1-0,532.0,,ムスカテール、デルカイザー
683,2015103481,コウユーホクト,鹿毛,2015/5/12,1-0-1-6,486.0,,コウユーエニシ、コウユーキズナの2017
684,2015100761,コスモジョーカー,鹿毛,2015/3/16,1-1-0-4,458.0,,マイネルアトゥー、トップバウアー
685,2015104597,サラス,鹿毛,2015/3/23,1-0-1-1,506.0,,グレンマクナス、ヴェイルオブクララ
686,2015104953,サンドクイーン,栗毛,2015/2/12,1-0-1-5,502.0,,トモノメジェール、カレンソナーレ
687,2015102713,ザイオン,鹿毛,2015/3/26,2-0-1-4,456.0,626,レッドジュピターの2017
688,2015106174,シャフトオブライト,栗毛,2015/3/11,1-1-0-1,460.0,,ブリリンの2016、ブリリンの2017
689,2015109114,ショウナンタクト,黒鹿毛,2015/3/31,1-0-0-2,476.0,561,レオニダス、ロックインディ
690,2015106418,シンデレラマキ,鹿毛,2015/3/27,1-1-0-3,446.0,280,ヨイマチグサ、シゲルコウズケ
691,2015102034,スターリングブルス,栗毛,2015/4/6,1-1-0-1,484.0,,ウラガーノ、フォルゴラーレ
692,2015105590,スリーチェイサー,鹿毛,2015/2/27,1-1-0-2,464.0,2484,レコードチェイサー、ゴールドチェイスの2017
693,2015100509,タガノスカイハイ,鹿毛,2015/3/4,1-1-0-3,468.0,,カルマート、アンスポークン
694,2015104879,チュウワウィザード,青鹿毛,2015/4/19,1-0-1-0,480.0,,チュウワグルーヴ、クイーンブロッサム
695,2015105292,ディープインラヴ,鹿毛,2015/4/30,1-0-2-1,472.0,,ディープブリランテ、ゼウスバローズ
696,2015106179,トッカータ,黒鹿毛,2015/3/31,1-1-0-6,454.0,,ネローネ、ペルセクションの2017
697,2015104381,ピエナミント,鹿毛,2015/5/9,1-1-0-1,432.0,1836,ナリタエイト、ヘクターザグレート
698,2015106482,フォーマイセルフ,栗毛,2015/4/13,1-1-0-1,462.0,,グラウシュトラール、フォーミーの2017
699,2015101678,プリンセスケイト,黒鹿毛,2015/4/16,1-0-1-2,522.0,,レディオブオペラ、センターポイント
700,2015104813,ヘンリーバローズ,鹿毛,2015/2/5,1-1-0-0,488.0,,シルバーステート、ヴィルジニア
701,2015105693,マリアスパン,鹿毛,2015/2/13,1-1-0-1,478.0,,ステップシー
702,2015103227,マンナム,鹿毛,2015/4/22,1-1-0-1,490.0,1080,マックール、ライフライン
703,2015106163,ミアグア,青鹿毛,2015/5/6,1-1-0-0,440.0,,エテルナミノル、ダイワブレイディ
704,2015105023,ミカリーニョ,黒鹿毛,2015/4/15,1-1-0-2,428.0,,ミスエルテ、ポルケテスエーニョ
705,2015101344,メガリージョン,鹿毛,2015/3/16,1-1-0-1,470.0,5400,エディクト、ノーティスボード
706,2015101687,モアイ,黒鹿毛,2015/2/28,1-0-1-6,440.0,,ラパヌイの2016、ラパヌイの2017
707,2015102033,モズノーブルギフト,黒鹿毛,2015/5/3,1-1-0-3,536.0,,ビューティーモズの2017
708,2015104700,ライレローズ,黒鹿毛,2015/4/28,1-1-0-2,436.0,,ローズミラクル、ローズノーブル
709,2015101343,レセディラローナ,鹿毛,2015/2/26,1-1-0-1,506.0,,ナムラキンボシ、ノブビスケット
710,2015104129,レンジストライク,黒鹿毛,2015/3/2,1-1-0-2,508.0,,アヌエヌエ、ベンティスカ
711,2015102391,ロードラズライト,青鹿毛,2015/2/20,1-1-0-0,444.0,,レディルージュの2013、リップグロス
712,2015104489,ロンギングファロー,栗毛,2015/2/16,1-1-0-0,468.0,,ゴールドフレーム、ピュアマインドの2017
713,2015101767,ラルウア,栗毛,2015/3/10,3-1-0-4,476.0,,アニマルテーラー、トキノナイスの2017
714,2015106171,アミスターミノル,栗毛,2015/5/29,1-1-0-3,446.0,,アクティブミノル、テゾーロミノル
715,2015104474,オワゾードール,鹿毛,2015/3/4,1-0-1-4,482.0,1944,アンズチャン、デーヴァローカ
716,2015101830,コウエイアンカ,鹿毛,2015/4/11,1-0-1-5,466.0,324,ハクサンワールド、スマイルプリティ
717,2015104581,コケット,青鹿毛,2015/2/22,1-0-1-4,508.0,,サンテミリオン、レコンダイト
718,2015100034,セイヴェルビット,黒鹿毛,2015/4/26,2-2-0-4,421.0,,ポルトボナール、スケールアップ
719,2015103631,ヴィジャランス,青鹿毛,2015/4/24,1-1-0-3,546.0,2700,ティアップワイルド、アグネスラナップ
720,2015105540,ビッグマロン,鹿毛,2015/5/30,3-1-0-2,478.0,658,ブルベアライノ、ベガグレシヤスの2017
721,2015100251,キングブラック,鹿毛,2015/4/12,1-0-0-7,488.0,,キングヒーロー、キングウイン
722,2015100547,ケイアイマリブ,鹿毛,2015/3/19,1-0-0-4,466.0,,クインズアイザ、ケイアイネイビー
723,2015101632,プロスパラスデイズ,鹿毛,2015/5/8,1-0-0-2,510.0,,ノウレッジ、ファンドレイザー
724,2015104214,ラインギャラント,芦毛,2015/2/28,1-0-0-7,438.0,885,アモールミーオの2016、アモールミーオの2017
725,2015106303,ブレシアイル,栗毛,2015/4/20,4-1-1-7,478.0,,バトルハルトマン、オルディル
726,2015101447,クリノフラッシュ,青鹿毛,2015/5/31,1-1-0-4,430.0,,セキショウ、コンノート
727,2015101377,サンライズセナ,栗毛,2015/3/16,1-0-1-1,490.0,,サンライズポパイ、マストバイアイテム
728,2015105584,ハヤブサレジェンド,黒鹿毛,2015/2/8,1-1-0-1,498.0,,ダイシンサンダー、ハヤブサゲッツ
729,2015104490,ピリカクル,鹿毛,2015/4/20,0-2-2-1,490.0,,プルクラ、ピリカの2017
730,2015102620,ベルクカッツェ,青鹿毛,2015/4/8,0-1-4-5,448.0,270,センゲンコスモ、トーホウビースト
731,2015101987,ミスズフリオーソ,栗毛,2015/2/19,1-1-0-2,488.0,918,マルヨパトリオットの2014、マルヨパトリオットの2017
732,2015101568,モンテグロッソ,青鹿毛,2015/3/13,1-1-0-2,514.0,,ティップトップ、ラッシュアワー
733,2015103922,ルクスムンディー,鹿毛,2015/4/4,1-0-0-6,506.0,486,ヴォカツィオーネ、タイセイスウォード
734,2015105477,ウルフオブウォー,黒鹿毛,2015/3/17,4-2-2-3,484.0,,ミッドホエール、セレナイト
735,2015100078,ステラピンク,鹿毛,2015/2/25,5-1-2-3,462.0,162,フィアーバ、ハルトリーゲルの2017
736,2015103130,パパドプロス,鹿毛,2015/2/16,2-1-1-3,481.0,324,チャンピオンロビン、デンジャラスゲーム
737,2015100227,イペルラーニオ,鹿毛,2015/3/2,1-0-2-5,486.0,7344,ウインヴォラーレ、ウインマーレライ
738,2015109143,スカイルーク,鹿毛,2015/3/29,1-0-2-6,440.0,,カゼノカムイ、リフレチャン
739,2015105606,スターギア,栗毛,2015/4/27,5-6-1-2,444.0,,ストーミングスター、イチバンボシ
740,2015106107,チャイヤプーン,鹿毛,2015/5/20,6-0-1-1,492.0,,サイレントローラン、サイレントエクセルの2011
741,2015110100,ツブラナヒトミ,栗毛,2015/5/2,1-0-2-2,484.0,,
742,2015100831,トラストケンシン,鹿毛,2015/5/23,1-0-2-3,468.0,,ピーキー、ラインターゲット
743,2015101395,ユイノシンドバッド,青鹿毛,2015/3/16,1-0-0-7,492.0,,カゲムシャ、サンエイジャック
744,2015100608,アングルティール,黒鹿毛,2015/4/9,1-0-1-4,420.0,,フォーチュンスター、コアプライド
745,2015105589,ナリタミニスター,鹿毛,2015/3/29,0-3-0-1,454.0,1998,シゲルサファイア
746,2015104858,ブショウ,栗毛,2015/2/27,0-3-0-4,466.0,,メジャースターダム、サトノホルス
747,2015103543,ダモンデ,栗毛,2015/3/27,3-2-2-6,486.0,378,ニューミレニアム、ジツリキヤシャ
748,2015104810,ブレステイキング,鹿毛,2015/4/12,1-1-1-1,484.0,,ヘリファルテ、メッシーナ
749,2015102014,サマルカンドブルー,芦毛,2015/4/20,2-3-1-0,479.0,324,キタノクロヒメ、シゲルクロサイ
750,2015103390,ミヤギウイング,鹿毛,2015/4/20,1-0-1-3,494.0,1026,タキオンレディー、マイネルバローネ
751,2015104872,メリッサーニ,鹿毛,2015/2/23,1-0-1-2,500.0,,ケツァルテナンゴ、ダイワボルドー
752,2015101599,ライトオンキュー,鹿毛,2015/4/22,1-0-1-3,498.0,,グレイトタイミングの2016、グレイトタイミングの2017
753,2015106260,ロージズキング,栗毛,2015/5/6,1-0-1-9,506.0,,ラヴリードリーム、ドリーミングラヴ
754,2015102054,ユーセイスラッガー,芦毛,2015/3/27,5-2-3-9,468.0,,ヒストリー、バトルアツヒメ
755,2015105970,アンリミット,青鹿毛,2015/4/9,1-1-0-1,472.0,1026,ノットフォーマル、スマイリーパワポケ
756,2015105193,オスカールビー,鹿毛,2015/5/31,1-0-1-3,500.0,,キングスレガリア、ハクサンフレンチ
757,2015104380,オメガプランタン,鹿毛,2015/5/17,0-2-1-3,436.0,5940,カレンチャン、スプリングソング
758,2015104299,ダイワギャバン,鹿毛,2015/3/7,1-0-0-2,476.0,12420,ラディアンスウェイ、ゴールデンレコード
